account_number,name,item_code,category,quantity,unit price,net_price,date
093356,Waters-Walker,GS-86623,Shoes,13,52.61,683.93,2014-01-31 10:14:51
711951,Kilback-Gerlach,MJ-21460,Shoes,4,90.75,363.00,2013-10-27 22:03:05
659366,Waelchi-Fahey,MJ-21460,Shoes,3,50.33,150.99,2014-02-25 05:11:55
098022,Heidenreich-Bosco,VG-32047,Shirt,6,96.02,576.12,2013-12-25 18:02:41
201259,Koelpin PLC,KV-99194,Shirt,14,66.37,929.18,2013-11-05 13:34:42
676847,Hamill-Hackett,LL-46261,Shoes,3,59.85,179.55,2013-10-26 04:33:08
524021,Hegmann and Sons,FK-71853,Shirt,2,66.63,133.26,2013-12-07 04:15:11
734922,Berge LLC,AS-93055,Shirt,8,94.37,754.96,2013-12-31 01:14:11
734922,Berge LLC,MJ-21460,Shoes,2,37.10,74.20,2014-10-04 18:30:12
659366,Waelchi-Fahey,QN-82852,Belt,1,78.95,78.95,2014-09-01 04:34:57
659366,Waelchi-Fahey,FK-71853,Shirt,7,76.57,535.99,2014-09-01 21:04:49
201259,Koelpin PLC,AS-93055,Shirt,10,43.97,439.70,2014-10-03 17:04:10
676847,Hamill-Hackett,VG-32047,Shirt,6,59.00,354.00,2014-08-26 02:03:17
850140,Kunze Inc,GS-86623,Shoes,4,17.63,70.52,2013-11-06 15:35:14
555594,"Ernser, Cruickshank and Lind",AS-93055,Shirt,12,40.03,480.36,2014-09-18 02:54:50
115138,Gorczany-Hahn,VG-32047,Shirt,1,61.73,61.73,2013-12-19 05:37:56
563905,"Kerluke, Reilly and Bechtelar",VG-32047,Shirt,9,38.76,348.84,2013-11-18 18:59:05
750461,"Volkman, Goyette and Lemke",AS-93055,Shirt,15,35.73,535.95,2014-07-29 13:03:54
299771,"Kuphal, Zieme and Kub",KV-99194,Shirt,7,80.19,561.33,2014-05-22 07:55:43
929400,"Senger, Upton and Breitenberg",LL-46261,Shoes,14,12.35,172.90,2014-02-28 10:45:43
098022,Heidenreich-Bosco,QN-82852,Belt,20,38.39,767.80,2013-11-18 22:22:57
734922,Berge LLC,QN-82852,Belt,11,60.05,660.55,2014-09-28 12:19:39
758133,"Kihn, McClure and Denesik",LW-86841,Shoes,15,17.57,263.55,2014-03-09 21:17:26
659366,Waelchi-Fahey,GS-86623,Shoes,9,43.69,393.21,2014-03-12 02:19:35
676847,Hamill-Hackett,GS-86623,Shoes,18,69.13,1244.34,2014-02-11 23:45:29
304860,Huel-Haag,QN-82852,Belt,3,94.18,282.54,2014-09-09 20:05:35
524021,Hegmann and Sons,VG-32047,Shirt,17,80.42,1367.14,2014-05-13 03:46:45
850140,Kunze Inc,AS-93055,Shirt,13,31.53,409.89,2014-06-12 12:09:39
750461,"Volkman, Goyette and Lemke",FK-71853,Shirt,6,18.33,109.98,2014-01-16 01:38:16
850140,Kunze Inc,KV-99194,Shirt,1,73.79,73.79,2013-11-07 19:52:06
296809,Carroll PLC,LW-86841,Shoes,3,10.67,32.01,2014-05-30 21:32:51
093356,Waters-Walker,GS-86623,Shoes,19,53.33,1013.27,2014-05-31 08:48:28
296809,Carroll PLC,AS-93055,Shirt,18,55.23,994.14,2013-12-02 17:42:51
296809,Carroll PLC,WJ-02096,Belt,7,77.91,545.37,2014-10-17 14:13:45
995267,Cole-Eichmann,VG-32047,Shirt,20,28.81,576.20,2014-03-19 16:59:03
299771,"Kuphal, Zieme and Kub",VG-32047,Shirt,16,31.86,509.76,2014-09-04 05:27:45
296809,Carroll PLC,GS-86623,Shoes,8,28.32,226.56,2014-10-01 04:15:37
659366,Waelchi-Fahey,GS-86623,Shoes,2,88.57,177.14,2014-06-16 02:35:22
524021,Hegmann and Sons,VG-32047,Shirt,11,52.58,578.38,2014-01-22 08:06:36
201259,Koelpin PLC,WJ-02096,Belt,14,20.87,292.18,2014-02-09 05:27:27
758133,"Kihn, McClure and Denesik",AS-93055,Shirt,7,54.95,384.65,2013-12-31 04:32:30
734922,Berge LLC,AS-93055,Shirt,11,36.86,405.46,2014-01-01 08:13:10
995267,Cole-Eichmann,KV-99194,Shirt,5,52.07,260.35,2014-09-17 06:06:34
750461,"Volkman, Goyette and Lemke",AS-93055,Shirt,19,71.71,1362.49,2013-12-29 04:27:13
750461,"Volkman, Goyette and Lemke",KV-99194,Shirt,3,71.09,213.27,2013-11-16 02:18:39
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,7,60.04,420.28,2013-12-14 15:26:14
711951,Kilback-Gerlach,KV-99194,Shirt,5,55.82,279.10,2014-05-24 05:01:20
734922,Berge LLC,KV-99194,Shirt,16,24.13,386.08,2013-12-20 01:56:23
093356,Waters-Walker,WJ-02096,Belt,20,62.39,1247.80,2014-04-19 16:00:54
201259,Koelpin PLC,FK-71853,Shirt,2,83.01,166.02,2014-01-05 22:32:10
555594,"Ernser, Cruickshank and Lind",GS-86623,Shoes,2,58.61,117.22,2014-04-25 18:15:52
524021,Hegmann and Sons,LW-86841,Shoes,15,98.54,1478.10,2014-09-04 06:01:32
659366,Waelchi-Fahey,WJ-02096,Belt,15,20.03,300.45,2014-09-06 09:47:38
093356,Waters-Walker,VG-32047,Shirt,17,71.32,1212.44,2014-09-16 10:45:19
711951,Kilback-Gerlach,VG-32047,Shirt,10,55.04,550.40,2014-08-19 17:39:10
093356,Waters-Walker,QN-82852,Belt,19,95.37,1812.03,2014-05-20 09:39:21
750461,"Volkman, Goyette and Lemke",LW-86841,Shoes,16,19.83,317.28,2014-09-03 12:10:24
995267,Cole-Eichmann,WJ-02096,Belt,5,50.88,254.40,2014-02-15 03:16:45
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,17,36.81,625.77,2013-12-05 23:10:45
524021,Hegmann and Sons,VG-32047,Shirt,4,42.78,171.12,2014-03-07 04:28:42
995267,Cole-Eichmann,VG-32047,Shirt,6,87.35,524.10,2013-12-12 21:41:39
299771,"Kuphal, Zieme and Kub",QN-82852,Belt,10,59.42,594.20,2014-06-11 12:10:16
750461,"Volkman, Goyette and Lemke",LL-46261,Shoes,3,30.80,92.40,2014-01-29 11:47:43
734922,Berge LLC,MJ-21460,Shoes,14,74.75,1046.50,2014-02-06 23:35:03
201259,Koelpin PLC,LW-86841,Shoes,12,73.70,884.40,2014-03-12 01:27:20
563905,"Kerluke, Reilly and Bechtelar",LW-86841,Shoes,10,36.30,363.00,2014-04-14 22:51:06
093356,Waters-Walker,GS-86623,Shoes,10,75.72,757.20,2014-01-31 09:09:36
758133,"Kihn, McClure and Denesik",AS-93055,Shirt,14,73.07,1022.98,2013-11-29 18:17:10
201259,Koelpin PLC,VG-32047,Shirt,19,76.09,1445.71,2014-08-04 04:24:32
093356,Waters-Walker,VG-32047,Shirt,13,45.42,590.46,2013-12-29 21:47:14
201259,Koelpin PLC,WJ-02096,Belt,10,65.97,659.70,2014-03-19 04:16:23
201259,Koelpin PLC,WJ-02096,Belt,2,20.06,40.12,2014-05-31 02:07:45
296809,Carroll PLC,GS-86623,Shoes,3,62.25,186.75,2014-03-26 00:33:22
659366,Waelchi-Fahey,KV-99194,Shirt,6,86.20,517.20,2013-11-14 19:38:21
758133,"Kihn, McClure and Denesik",GS-86623,Shoes,14,23.97,335.58,2013-12-01 12:17:58
115138,Gorczany-Hahn,QN-82852,Belt,10,10.06,100.60,2014-03-08 10:50:44
299771,"Kuphal, Zieme and Kub",GS-86623,Shoes,7,34.71,242.97,2014-04-29 04:10:38
929400,"Senger, Upton and Breitenberg",AS-93055,Shirt,14,31.36,439.04,2014-01-12 16:01:32
555594,"Ernser, Cruickshank and Lind",LW-86841,Shoes,1,96.74,96.74,2014-04-30 16:25:44
524021,Hegmann and Sons,QN-82852,Belt,1,93.93,93.93,2014-03-18 14:44:49
676847,Hamill-Hackett,AS-93055,Shirt,9,58.32,524.88,2013-12-16 15:10:41
296809,Carroll PLC,LL-46261,Shoes,8,58.48,467.84,2014-05-31 00:30:56
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,6,68.70,412.20,2013-12-07 08:40:13
758133,"Kihn, McClure and Denesik",LW-86841,Shoes,4,65.73,262.92,2014-06-04 13:29:57
555594,"Ernser, Cruickshank and Lind",VG-32047,Shirt,8,60.40,483.20,2013-12-26 04:26:05
093356,Waters-Walker,KV-99194,Shirt,20,49.97,999.40,2014-04-28 20:35:33
711951,Kilback-Gerlach,KV-99194,Shirt,19,38.38,729.22,2014-05-25 09:18:43
734922,Berge LLC,LW-86841,Shoes,11,72.20,794.20,2013-11-13 21:15:53
659366,Waelchi-Fahey,KV-99194,Shirt,13,32.24,419.12,2013-12-22 05:25:56
750461,"Volkman, Goyette and Lemke",LL-46261,Shoes,8,95.39,763.12,2014-01-12 00:59:09
659366,Waelchi-Fahey,WJ-02096,Belt,5,73.03,365.15,2014-01-23 12:48:34
296809,Carroll PLC,VG-32047,Shirt,11,33.31,366.41,2014-07-29 15:09:19
929400,"Senger, Upton and Breitenberg",QN-82852,Belt,3,65.52,196.56,2014-04-02 22:23:07
304860,Huel-Haag,GS-86623,Shoes,5,45.24,226.20,2013-12-12 03:58:09
304860,Huel-Haag,FK-71853,Shirt,20,81.79,1635.80,2014-09-23 04:52:44
524021,Hegmann and Sons,AS-93055,Shirt,7,91.68,641.76,2013-11-10 14:15:25
299771,"Kuphal, Zieme and Kub",GS-86623,Shoes,16,68.37,1093.92,2014-01-25 17:14:26
296809,Carroll PLC,GS-86623,Shoes,20,66.43,1328.60,2013-12-30 09:47:58
929400,"Senger, Upton and Breitenberg",FK-71853,Shirt,3,97.08,291.24,2014-01-28 10:18:57
659366,Waelchi-Fahey,LW-86841,Shoes,11,99.58,1095.38,2014-08-16 12:51:50
850140,Kunze Inc,FK-71853,Shirt,6,63.84,383.04,2014-01-06 17:32:46
758133,"Kihn, McClure and Denesik",FK-71853,Shirt,11,75.07,825.77,2014-06-23 22:07:37
734922,Berge LLC,FK-71853,Shirt,6,17.54,105.24,2014-08-19 04:51:46
115138,Gorczany-Hahn,KV-99194,Shirt,19,71.61,1360.59,2014-06-11 12:52:36
995267,Cole-Eichmann,QN-82852,Belt,17,92.49,1572.33,2013-12-30 08:52:54
995267,Cole-Eichmann,LW-86841,Shoes,1,40.04,40.04,2014-05-04 08:13:07
758133,"Kihn, McClure and Denesik",KV-99194,Shirt,6,92.02,552.12,2014-06-20 23:33:17
093356,Waters-Walker,KV-99194,Shirt,12,66.41,796.92,2014-04-02 00:13:13
995267,Cole-Eichmann,GS-86623,Shoes,13,53.32,693.16,2013-11-09 01:35:47
299771,"Kuphal, Zieme and Kub",LL-46261,Shoes,7,48.69,340.83,2014-07-29 18:34:42
734922,Berge LLC,WJ-02096,Belt,18,75.81,1364.58,2013-12-08 08:54:42
995267,Cole-Eichmann,MJ-21460,Shoes,4,89.88,359.52,2014-06-28 09:15:38
524021,Hegmann and Sons,LW-86841,Shoes,10,73.73,737.30,2014-10-08 20:26:26
296809,Carroll PLC,AS-93055,Shirt,19,67.10,1274.90,2014-06-20 16:14:34
659366,Waelchi-Fahey,WJ-02096,Belt,17,62.47,1061.99,2014-06-16 14:44:12
758133,"Kihn, McClure and Denesik",QN-82852,Belt,12,29.83,357.96,2014-01-27 07:20:04
758133,"Kihn, McClure and Denesik",QN-82852,Belt,18,24.57,442.26,2014-04-03 13:47:21
299771,"Kuphal, Zieme and Kub",KV-99194,Shirt,1,27.41,27.41,2014-08-10 21:23:09
098022,Heidenreich-Bosco,GS-86623,Shoes,9,92.90,836.10,2014-05-16 07:08:48
093356,Waters-Walker,AS-93055,Shirt,9,95.16,856.44,2013-12-03 07:38:11
929400,"Senger, Upton and Breitenberg",FK-71853,Shirt,7,77.52,542.64,2014-08-26 18:28:56
711951,Kilback-Gerlach,MJ-21460,Shoes,14,40.64,568.96,2014-10-21 15:55:43
995267,Cole-Eichmann,GS-86623,Shoes,5,54.09,270.45,2014-10-19 21:08:59
115138,Gorczany-Hahn,FK-71853,Shirt,17,62.60,1064.20,2013-12-15 18:40:06
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,18,93.91,1690.38,2014-08-11 18:42:50
711951,Kilback-Gerlach,LW-86841,Shoes,11,29.20,321.20,2013-12-26 04:44:50
304860,Huel-Haag,AS-93055,Shirt,9,23.99,215.91,2014-08-04 09:20:38
929400,"Senger, Upton and Breitenberg",LW-86841,Shoes,16,92.41,1478.56,2014-05-25 15:09:33
555594,"Ernser, Cruickshank and Lind",LW-86841,Shoes,2,17.89,35.78,2014-08-30 15:52:20
676847,Hamill-Hackett,LL-46261,Shoes,19,47.71,906.49,2013-12-16 00:12:31
850140,Kunze Inc,WJ-02096,Belt,9,76.78,691.02,2013-12-29 01:08:35
750461,"Volkman, Goyette and Lemke",GS-86623,Shoes,18,76.54,1377.72,2014-01-21 02:04:48
304860,Huel-Haag,AS-93055,Shirt,5,63.59,317.95,2014-02-08 20:17:34
995267,Cole-Eichmann,LL-46261,Shoes,20,53.25,1065.00,2013-12-10 12:10:01
201259,Koelpin PLC,LL-46261,Shoes,7,91.20,638.40,2014-02-28 18:14:54
296809,Carroll PLC,LW-86841,Shoes,8,95.17,761.36,2014-07-18 09:26:00
524021,Hegmann and Sons,WJ-02096,Belt,11,54.79,602.69,2014-05-20 14:10:47
201259,Koelpin PLC,LL-46261,Shoes,3,62.68,188.04,2014-01-14 23:34:45
676847,Hamill-Hackett,GS-86623,Shoes,10,72.15,721.50,2014-04-07 09:45:23
305803,"Davis, Kshlerin and Reilly",VG-32047,Shirt,1,78.93,78.93,2014-02-24 00:46:07
563905,"Kerluke, Reilly and Bechtelar",LL-46261,Shoes,20,37.75,755.00,2013-12-24 08:34:32
563905,"Kerluke, Reilly and Bechtelar",LL-46261,Shoes,6,41.95,251.70,2013-12-09 23:19:11
676847,Hamill-Hackett,LW-86841,Shoes,11,91.04,1001.44,2014-05-30 04:37:34
201259,Koelpin PLC,MJ-21460,Shoes,18,29.75,535.50,2014-10-10 12:44:46
929400,"Senger, Upton and Breitenberg",LW-86841,Shoes,4,46.09,184.36,2014-07-23 09:02:37
929400,"Senger, Upton and Breitenberg",KV-99194,Shirt,17,94.19,1601.23,2014-01-17 12:05:59
524021,Hegmann and Sons,AS-93055,Shirt,9,76.23,686.07,2014-03-22 11:25:47
296809,Carroll PLC,LL-46261,Shoes,12,39.49,473.88,2014-05-22 17:50:01
734922,Berge LLC,KV-99194,Shirt,6,88.31,529.86,2013-12-23 16:08:03
734922,Berge LLC,VG-32047,Shirt,11,58.29,641.19,2014-04-23 09:49:39
850140,Kunze Inc,KV-99194,Shirt,17,80.50,1368.50,2014-08-21 15:51:34
659366,Waelchi-Fahey,VG-32047,Shirt,4,40.80,163.20,2014-04-26 23:38:33
524021,Hegmann and Sons,AS-93055,Shirt,7,73.69,515.83,2014-09-11 02:00:52
750461,"Volkman, Goyette and Lemke",FK-71853,Shirt,3,63.58,190.74,2014-04-20 20:45:20
563905,"Kerluke, Reilly and Bechtelar",FK-71853,Shirt,1,65.61,65.61,2013-10-30 09:34:40
758133,"Kihn, McClure and Denesik",GS-86623,Shoes,13,72.07,936.91,2014-02-22 13:36:56
524021,Hegmann and Sons,MJ-21460,Shoes,14,36.60,512.40,2014-07-01 22:27:00
555594,"Ernser, Cruickshank and Lind",VG-32047,Shirt,14,38.93,545.02,2013-12-23 14:57:03
734922,Berge LLC,FK-71853,Shirt,7,51.72,362.04,2013-12-07 09:43:31
304860,Huel-Haag,FK-71853,Shirt,14,51.11,715.54,2013-12-18 06:44:56
555594,"Ernser, Cruickshank and Lind",LW-86841,Shoes,4,93.90,375.60,2013-11-16 08:42:24
995267,Cole-Eichmann,LW-86841,Shoes,15,17.68,265.20,2013-11-04 20:12:32
850140,Kunze Inc,FK-71853,Shirt,11,85.24,937.64,2014-07-15 19:12:33
995267,Cole-Eichmann,QN-82852,Belt,2,53.38,106.76,2014-09-12 09:29:52
750461,"Volkman, Goyette and Lemke",FK-71853,Shirt,12,39.64,475.68,2014-10-15 01:53:52
563905,"Kerluke, Reilly and Bechtelar",LW-86841,Shoes,6,83.60,501.60,2013-11-27 21:04:11
304860,Huel-Haag,FK-71853,Shirt,8,74.64,597.12,2014-03-06 03:36:31
299771,"Kuphal, Zieme and Kub",AS-93055,Shirt,18,13.67,246.06,2014-05-11 20:21:19
850140,Kunze Inc,LL-46261,Shoes,11,72.69,799.59,2013-10-23 15:54:16
750461,"Volkman, Goyette and Lemke",WJ-02096,Belt,7,23.04,161.28,2014-09-01 01:15:01
676847,Hamill-Hackett,AS-93055,Shirt,3,50.86,152.58,2014-10-04 23:43:05
676847,Hamill-Hackett,MJ-21460,Shoes,6,17.46,104.76,2014-05-22 06:36:25
093356,Waters-Walker,QN-82852,Belt,11,44.93,494.23,2014-06-19 04:21:18
850140,Kunze Inc,LW-86841,Shoes,18,44.87,807.66,2014-07-12 18:59:33
750461,"Volkman, Goyette and Lemke",WJ-02096,Belt,6,54.49,326.94,2014-04-14 11:01:03
995267,Cole-Eichmann,VG-32047,Shirt,9,41.58,374.22,2014-06-21 21:58:56
850140,Kunze Inc,LL-46261,Shoes,8,80.60,644.80,2013-12-05 20:18:00
524021,Hegmann and Sons,MJ-21460,Shoes,19,67.55,1283.45,2014-06-21 20:12:03
305803,"Davis, Kshlerin and Reilly",WJ-02096,Belt,5,16.32,81.60,2013-11-17 08:52:44
299771,"Kuphal, Zieme and Kub",VG-32047,Shirt,15,21.39,320.85,2013-12-07 12:59:30
995267,Cole-Eichmann,QN-82852,Belt,19,99.90,1898.10,2014-04-23 22:30:58
758133,"Kihn, McClure and Denesik",AS-93055,Shirt,7,48.05,336.35,2014-02-04 09:34:00
758133,"Kihn, McClure and Denesik",QN-82852,Belt,18,94.04,1692.72,2014-07-25 18:30:19
555594,"Ernser, Cruickshank and Lind",AS-93055,Shirt,15,94.00,1410.00,2014-07-22 11:45:36
201259,Koelpin PLC,GS-86623,Shoes,5,26.55,132.75,2013-11-22 05:59:05
563905,"Kerluke, Reilly and Bechtelar",VG-32047,Shirt,5,64.85,324.25,2014-05-13 16:03:58
734922,Berge LLC,QN-82852,Belt,5,16.73,83.65,2014-03-01 13:41:40
555594,"Ernser, Cruickshank and Lind",LL-46261,Shoes,7,46.60,326.20,2014-09-06 15:20:19
098022,Heidenreich-Bosco,QN-82852,Belt,6,48.13,288.78,2013-11-04 03:41:41
296809,Carroll PLC,FK-71853,Shirt,3,55.60,166.80,2013-11-27 18:35:28
296809,Carroll PLC,LL-46261,Shoes,19,78.56,1492.64,2014-07-19 20:45:37
201259,Koelpin PLC,QN-82852,Belt,5,25.46,127.30,2013-10-23 07:39:47
563905,"Kerluke, Reilly and Bechtelar",WJ-02096,Belt,9,43.28,389.52,2014-08-24 22:30:54
563905,"Kerluke, Reilly and Bechtelar",VG-32047,Shirt,15,41.15,617.25,2014-02-12 05:07:04
750461,"Volkman, Goyette and Lemke",FK-71853,Shirt,19,39.29,746.51,2014-03-21 14:27:33
758133,"Kihn, McClure and Denesik",QN-82852,Belt,9,46.44,417.96,2014-07-02 06:59:14
659366,Waelchi-Fahey,QN-82852,Belt,1,95.03,95.03,2014-03-31 10:31:43
098022,Heidenreich-Bosco,FK-71853,Shirt,16,82.77,1324.32,2014-07-21 08:11:22
676847,Hamill-Hackett,LL-46261,Shoes,6,72.06,432.36,2014-08-10 14:34:54
659366,Waelchi-Fahey,MJ-21460,Shoes,5,43.64,218.20,2014-01-30 19:04:33
299771,"Kuphal, Zieme and Kub",LW-86841,Shoes,2,76.42,152.84,2014-09-09 14:28:18
659366,Waelchi-Fahey,VG-32047,Shirt,11,25.74,283.14,2014-02-06 22:09:58
929400,"Senger, Upton and Breitenberg",WJ-02096,Belt,2,40.68,81.36,2014-06-20 03:39:40
659366,Waelchi-Fahey,WJ-02096,Belt,4,12.66,50.64,2014-06-01 03:07:50
929400,"Senger, Upton and Breitenberg",VG-32047,Shirt,3,21.25,63.75,2014-03-08 05:49:21
758133,"Kihn, McClure and Denesik",FK-71853,Shirt,16,96.47,1543.52,2014-03-17 15:44:50
750461,"Volkman, Goyette and Lemke",GS-86623,Shoes,9,34.83,313.47,2014-01-28 15:52:04
524021,Hegmann and Sons,KV-99194,Shirt,1,24.90,24.90,2014-07-05 14:02:45
929400,"Senger, Upton and Breitenberg",KV-99194,Shirt,11,19.26,211.86,2013-12-01 21:23:11
555594,"Ernser, Cruickshank and Lind",VG-32047,Shirt,7,84.46,591.22,2013-11-15 23:56:38
850140,Kunze Inc,LW-86841,Shoes,14,62.03,868.42,2014-03-29 03:29:59
299771,"Kuphal, Zieme and Kub",KV-99194,Shirt,3,79.00,237.00,2013-11-26 08:15:06
711951,Kilback-Gerlach,KV-99194,Shirt,12,31.44,377.28,2013-12-15 21:44:27
524021,Hegmann and Sons,WJ-02096,Belt,2,73.96,147.92,2013-12-08 04:33:54
115138,Gorczany-Hahn,QN-82852,Belt,18,18.41,331.38,2014-05-07 04:59:51
555594,"Ernser, Cruickshank and Lind",QN-82852,Belt,18,39.11,703.98,2014-01-19 06:06:01
115138,Gorczany-Hahn,FK-71853,Shirt,5,94.62,473.10,2014-02-14 22:33:04
929400,"Senger, Upton and Breitenberg",WJ-02096,Belt,7,50.85,355.95,2014-07-25 14:33:33
115138,Gorczany-Hahn,AS-93055,Shirt,7,45.14,315.98,2014-04-13 09:02:34
296809,Carroll PLC,FK-71853,Shirt,6,15.69,94.14,2014-05-09 02:08:03
098022,Heidenreich-Bosco,QN-82852,Belt,10,76.76,767.60,2013-12-08 18:53:38
850140,Kunze Inc,LW-86841,Shoes,20,53.03,1060.60,2014-08-20 20:57:38
304860,Huel-Haag,GS-86623,Shoes,2,78.64,157.28,2014-04-24 06:13:24
093356,Waters-Walker,QN-82852,Belt,19,72.11,1370.09,2014-02-22 07:22:10
563905,"Kerluke, Reilly and Bechtelar",GS-86623,Shoes,16,33.21,531.36,2014-09-05 17:43:19
850140,Kunze Inc,AS-93055,Shirt,8,59.23,473.84,2014-04-15 02:11:56
093356,Waters-Walker,LL-46261,Shoes,13,81.45,1058.85,2013-11-02 14:31:09
115138,Gorczany-Hahn,AS-93055,Shirt,3,61.04,183.12,2014-05-26 22:06:38
850140,Kunze Inc,AS-93055,Shirt,2,39.31,78.62,2014-03-05 15:04:43
524021,Hegmann and Sons,FK-71853,Shirt,7,60.29,422.03,2014-08-15 15:41:54
299771,"Kuphal, Zieme and Kub",MJ-21460,Shoes,14,46.43,650.02,2014-05-17 10:02:32
750461,"Volkman, Goyette and Lemke",WJ-02096,Belt,15,15.12,226.80,2014-03-16 15:37:39
296809,Carroll PLC,LL-46261,Shoes,8,51.47,411.76,2014-01-09 11:37:20
734922,Berge LLC,MJ-21460,Shoes,15,91.88,1378.20,2013-12-10 12:02:09
296809,Carroll PLC,VG-32047,Shirt,16,82.36,1317.76,2014-03-24 12:29:30
098022,Heidenreich-Bosco,LL-46261,Shoes,8,84.24,673.92,2014-04-18 19:19:35
659366,Waelchi-Fahey,GS-86623,Shoes,10,88.36,883.60,2014-08-24 23:09:27
676847,Hamill-Hackett,LW-86841,Shoes,10,47.20,472.00,2014-05-05 18:51:45
929400,"Senger, Upton and Breitenberg",WJ-02096,Belt,20,51.16,1023.20,2013-10-31 15:48:14
304860,Huel-Haag,KV-99194,Shirt,3,55.75,167.25,2013-11-22 04:34:56
201259,Koelpin PLC,MJ-21460,Shoes,13,81.58,1060.54,2014-02-10 01:33:21
758133,"Kihn, McClure and Denesik",VG-32047,Shirt,1,13.47,13.47,2014-08-07 04:18:29
676847,Hamill-Hackett,VG-32047,Shirt,11,23.33,256.63,2013-12-29 02:31:41
098022,Heidenreich-Bosco,WJ-02096,Belt,12,84.23,1010.76,2014-01-28 00:34:31
659366,Waelchi-Fahey,LL-46261,Shoes,17,98.86,1680.62,2014-05-10 02:37:09
850140,Kunze Inc,KV-99194,Shirt,5,12.07,60.35,2013-10-24 08:39:48
676847,Hamill-Hackett,AS-93055,Shirt,8,87.50,700.00,2014-01-26 12:58:22
659366,Waelchi-Fahey,VG-32047,Shirt,8,63.37,506.96,2014-05-02 01:13:09
524021,Hegmann and Sons,FK-71853,Shirt,9,87.07,783.63,2014-09-10 21:37:02
098022,Heidenreich-Bosco,KV-99194,Shirt,2,88.57,177.14,2013-12-31 08:53:19
299771,"Kuphal, Zieme and Kub",MJ-21460,Shoes,1,16.29,16.29,2014-04-25 04:33:22
201259,Koelpin PLC,GS-86623,Shoes,8,55.16,441.28,2014-08-14 03:02:46
995267,Cole-Eichmann,MJ-21460,Shoes,20,25.66,513.20,2014-03-24 03:39:51
098022,Heidenreich-Bosco,LL-46261,Shoes,13,19.69,255.97,2014-01-28 23:58:09
305803,"Davis, Kshlerin and Reilly",MJ-21460,Shoes,3,71.28,213.84,2014-08-07 10:01:03
524021,Hegmann and Sons,QN-82852,Belt,6,57.14,342.84,2014-08-24 06:07:33
659366,Waelchi-Fahey,MJ-21460,Shoes,3,97.92,293.76,2014-08-03 14:44:21
555594,"Ernser, Cruickshank and Lind",VG-32047,Shirt,9,60.94,548.46,2014-09-14 01:36:31
093356,Waters-Walker,LL-46261,Shoes,6,51.18,307.08,2014-07-31 17:50:40
659366,Waelchi-Fahey,FK-71853,Shirt,18,62.58,1126.44,2014-03-31 08:44:34
750461,"Volkman, Goyette and Lemke",FK-71853,Shirt,13,77.42,1006.46,2014-07-16 00:38:04
093356,Waters-Walker,LL-46261,Shoes,11,36.49,401.39,2013-12-26 18:47:55
305803,"Davis, Kshlerin and Reilly",KV-99194,Shirt,17,57.50,977.50,2014-02-25 14:46:40
296809,Carroll PLC,WJ-02096,Belt,17,76.08,1293.36,2013-11-14 23:35:37
659366,Waelchi-Fahey,FK-71853,Shirt,14,11.91,166.74,2014-03-09 23:23:06
850140,Kunze Inc,LW-86841,Shoes,17,82.86,1408.62,2014-10-02 16:34:54
929400,"Senger, Upton and Breitenberg",QN-82852,Belt,16,51.93,830.88,2014-01-17 08:36:29
299771,"Kuphal, Zieme and Kub",LL-46261,Shoes,17,96.71,1644.07,2014-09-04 18:21:15
115138,Gorczany-Hahn,QN-82852,Belt,15,25.75,386.25,2013-11-30 12:14:42
850140,Kunze Inc,AS-93055,Shirt,6,38.77,232.62,2014-06-19 22:24:10
304860,Huel-Haag,LW-86841,Shoes,6,52.93,317.58,2013-12-03 02:57:43
711951,Kilback-Gerlach,MJ-21460,Shoes,17,97.99,1665.83,2014-01-15 22:54:28
659366,Waelchi-Fahey,QN-82852,Belt,10,36.72,367.20,2014-06-18 14:02:05
734922,Berge LLC,MJ-21460,Shoes,9,84.43,759.87,2014-06-23 09:12:45
750461,"Volkman, Goyette and Lemke",GS-86623,Shoes,11,68.13,749.43,2014-05-09 09:32:44
299771,"Kuphal, Zieme and Kub",VG-32047,Shirt,6,92.62,555.72,2014-06-19 12:30:22
995267,Cole-Eichmann,KV-99194,Shirt,8,51.86,414.88,2013-11-23 02:03:48
750461,"Volkman, Goyette and Lemke",AS-93055,Shirt,19,52.45,996.55,2014-08-08 03:00:19
304860,Huel-Haag,KV-99194,Shirt,19,32.23,612.37,2014-10-02 01:11:44
563905,"Kerluke, Reilly and Bechtelar",QN-82852,Belt,4,61.06,244.24,2014-05-09 03:27:55
711951,Kilback-Gerlach,AS-93055,Shirt,11,44.56,490.16,2014-02-23 05:35:58
115138,Gorczany-Hahn,WJ-02096,Belt,1,58.03,58.03,2013-12-11 14:01:46
758133,"Kihn, McClure and Denesik",QN-82852,Belt,11,39.89,438.79,2014-05-18 15:53:12
524021,Hegmann and Sons,MJ-21460,Shoes,18,51.46,926.28,2014-07-08 18:37:36
676847,Hamill-Hackett,AS-93055,Shirt,12,92.28,1107.36,2014-04-28 21:34:27
115138,Gorczany-Hahn,FK-71853,Shirt,20,32.53,650.60,2014-10-22 10:04:21
